0,ʕ,b,d,,,,,,,,,,,,,,,,,,,,
1,f,q,d,,,,,,,,,,,,,,,,,,,,
2,q,ʕ,,,,,,,,,,,,,,,,,,,,,
31372,ɐ,ɾ,d,ɛ,ɾ,,,,,,,,,,,,,,,,,,
31373,s,u,p,e,ɾ,f,l,u,o,,,,,,,,,,,,,,
31374,ʁ,ɛ,p,u,d,i,ɐ,ɾ,,,,,,,,,,,,,,,
31375,p,i,ɾ,ɐ,n,ɐ,,,,,,,,,,,,,,,,,
31376,p,ɐ,t,e,t,i,k,o,,,,,,,,,,,,,,,
31377,s,l,o,w,,,,,,,,,,,,,,,,,,,
31378,p,ɛ,ɾ,t,u,ɾ,b,ɐ,,,,,,,,,,,,,,,
31379,ɛ,ʃ,t,ɾ,ɛ,ʃ,s,ɐ,n,t,ɛ,,,,,,,,,,,,
31380,ɛ,ɾ,m,o,,,,,,,,,,,,,,,,,,,
31381,b,u,ɡ,ʒ,j,,,,,,,,,,,,,,,,,,
31382,t,ɛ,m,ɛ,ɾ,o,z,o,,,,,,,,,,,,,,,
31383,ʁ,ɛ,ʃ,s,ɛ,n,t,i,d,o,,,,,,,,,,,,,
31384,o,z,i,o,z,o,,,,,,,,,,,,,,,,,
31385,i,n,s,u,p,ɛ,ɾ,a,v,ɛ,l,,,,,,,,,,,,
31386,f,ɐ,l,i,ɾ,,,,,,,,,,,,,,,,,,
31387,d,ɛ,ʃ,p,ɛ,ʒ,ɐ,d,o,,,,,,,,,,,,,,
31388,ɐ,k,u,z,ɐ,d,o,ɾ,,,,,,,,,,,,,,,
31389,w,ɾ,o,n,ɡ,,,,,,,,,,,,,,,,,,
31390,s,u,b,v,ɛ,ɾ,s,i,v,o,,,,,,,,,,,,,
31391,s,ɐ,n,ɡʷ,i,n,a,ɾ,i,o,,,,,,,,,,,,,
31392,ʁ,o,t,i,n,ɛ,j,ɾ,o,,,,,,,,,,,,,,
31393,ʁ,ɛ,b,a,j,k,s,ɐ,ɾ,,,,,,,,,,,,,,
31394,l,ɐ,m,ɛ,n,t,ɐ,v,ɛ,l,m,ɛ,n,t,ɛ,,,,,,,,
31395,i,n,t,o,l,ɛ,ɾ,a,v,ɛ,l,,,,,,,,,,,,
31396,i,n,ɛ,k,s,o,ɾ,a,v,ɛ,l,,,,,,,,,,,,
31397,i,n,k,o,m,o,d,ɐ,n,d,o,,,,,,,,,,,,
31398,f,u,ɾ,t,ɐ,ɾ,,,,,,,,,,,,,,,,,
31399,ɛ,n,t,ɛ,d,i,ɐ,d,o,,,,,,,,,,,,,,
31400,d,o,w,u,t,ʁ,i,n,ɐ,s,ɐ̃,w̃,,,,,,,,,,,
31401,d,ɛ,ʃ,p,ɛ,ɾ,d,i,s,ɐ,ɾ,,,,,,,,,,,,
31402,d,ɛ,f,o,ɾ,m,ɐ,ɾ,,,,,,,,,,,,,,,
31403,ʁ,u,ɡ,ɐ,ʃ,,,,,,,,,,,,,,,,,,
31404,kʷ,ɛ,ɛ,ɾ,,,,,,,,,,,,,,,,,,,
31405,p,i,l,ɐ,ɾ,,,,,,,,,,,,,,,,,,
31406,p,ɛ,ɾ,t,u,ɾ,b,ɐ,n,d,o,,,,,,,,,,,,
31407,o,v,ɛ,ɾ,s,i,ɡ,t,,,,,,,,,,,,,,,
31408,i,n,s,t,i,ɡ,ɐ,ɾ,,,,,,,,,,,,,,,
31409,i,m,b,ɛ,z,i,l,,,,,,,,,,,,,,,,
31410,ɛ,ʃ,t,ɛ,ɾ,ɛ,o,t,i,p,ɐ,d,ɐ,,,,,,,,,,
31411,ɛ,n,k,ɐ,l,ɐ,d,o,,,,,,,,,,,,,,,
31412,ɛ,m,p,o,b,ʁ,ɛ,z,i,d,ɐ,,,,,,,,,,,,
31413,d,ɛ,z,u,m,ɐ,n,o,,,,,,,,,,,,,,,
31414,d,ɐ,n,o,z,o,,,,,,,,,,,,,,,,,
31415,ɐ,l,ɐ,ɾ,m,ɐ,n,t,ɛ,,,,,,,,,,,,,,
31416,ɐ,b,ʁ,ɐ,z,i,v,o,,,,,,,,,,,,,,,
31417,t,ɛ,m,p,ɛ,ʃ,t,u,o,z,o,,,,,,,,,,,,
31418,s,ɐ,t,i,ɾ,i,z,ɐ,ɾ,,,,,,,,,,,,,,
31419,s,ɐ,z,i,ɐ,ɾ,,,,,,,,,,,,,,,,,
31420,ʁ,ɐ,l,o,,,,,,,,,,,,,,,,,,,
31421,i,n,d,ɛ,f,ɛ,z,o,,,,,,,,,,,,,,,
31422,i,n,k,ɔ,m,o,d,o,,,,,,,,,,,,,,,
31423,i,m,p,ɛ,ɾ,f,ɛ,j,s,ɐ̃,w̃,,,,,,,,,,,,
31424,ɛ,d,o,n,i,ʃ,t,ɐ,,,,,,,,,,,,,,,
31425,k,o,n,f,l,i,k,t,,,,,,,,,,,,,,,
31426,ɐ,t,ɛ,ʁ,o,ɾ,i,z,ɐ,ɾ,,,,,,,,,,,,,
31427,ɐ,l,s,ɐ,p,ɐ̃,w̃,,,,,,,,,,,,,,,,
31428,t,o,l,i,z,ɛ,,,,,,,,,,,,,,,,,
31429,ʁ,ɛ,ʃ,t,ɾ,i,t,i,v,o,,,,,,,,,,,,,
31430,p,ɛ,n,d,u,ɾ,o,w,u,,,,,,,,,,,,,,
31431,o,p,ʁ,ɛ,ʃ,s,o,ɾ,,,,,,,,,,,,,,,
31432,n,ɛ,ɡ,l,i,ʒ,ɛ,n,s,i,ɐ,d,ɐ,ʃ,,,,,,,,,
31433,m,ɐ,ʁ,ɐ,,,,,,,,,,,,,,,,,,,
31434,f,ɛ,b,ʁ,i,l,,,,,,,,,,,,,,,,,
31435,ɛ,ʃ,k,u,ɾ,ɛ,z,ɛ,ɾ,,,,,,,,,,,,,,
31436,ɛ,n,l,o,w,u,kʷ,ɛ,z,ɛ,ɾ,,,,,,,,,,,,
31437,d,i,ɛ,d,,,,,,,,,,,,,,,,,,,
31438,d,ɛ,z,ɐ,b,i,l,i,t,ɐ,ɾ,,,,,,,,,,,,
31439,d,ɛ,f,ɛ,n,s,i,v,ɛ,,,,,,,,,,,,,,
31440,s,i,o,,,,,,,,,,,,,,,,,,,,
31441,k,ɐ,t,ɐ,k,l,i,ʃ,m,o,,,,,,,,,,,,,
31442,b,ɾ,ɛ,ɐ,k,ʃ,,,,,,,,,,,,,,,,,
31443,b,o,m,b,,,,,,,,,,,,,,,,,,,
31444,ɐ,f,ʁ,o,n,t,ɐ,ɾ,,,,,,,,,,,,,,,
31445,ɐ,b,o,ʁ,ɛ,z,i,m,ɛ,n,t,o,,,,,,,,,,,
31446,t,o,ʃ,k,o,,,,,,,,,,,,,,,,,,
31447,ʁ,ɛ,k,a,j,ɾ,,,,,,,,,,,,,,,,,
31448,kʷ,ɛ,ɾ,ɛ,l,ɐ,ʃ,,,,,,,,,,,,,,,,
31449,p,ɾ,o,v,ɐ,s,ɐ̃,w̃,,,,,,,,,,,,,,,
31450,m,ɐ,ʃ,m,o,ʁ,ɐ,,,,,,,,,,,,,,,,
31451,m,ɐ,n,i,p,u,l,ɐ,d,o,ɾ,ɐ,,,,,,,,,,,
31452,ɡ,ɾ,ɐ,m,p,o,,,,,,,,,,,,,,,,,
31453,f,ɐ,l,s,i,f,i,k,ɐ,ɾ,,,,,,,,,,,,,
31454,d,ɛ,z,o,l,ɐ,s,ɐ̃,w̃,,,,,,,,,,,,,,
31455,ɐ,m,ɐ,ɾ,ɡ,ɐ,m,ɛ,n,t,ɛ,,,,,,,,,,,,
31456,p,o,b,ʁ,ɛ,m,ɛ,n,t,ɛ,,,,,,,,,,,,,
31457,o,k,s,i,d,ɐ,ɾ,,,,,,,,,,,,,,,,
31458,m,o,n,ɔ,t,o,n,o,,,,,,,,,,,,,,,
31459,i,m,p,ɾ,o,p,ʁ,i,ɐ,m,ɛ,n,t,ɛ,,,,,,,,,
31460,d,ɛ,z,u,n,i,ɐ̃,w̃,,,,,,,,,,,,,,,
31461,d,ɛ,z,i,n,t,ɛ,ɾ,ɛ,ʃ,s,ɐ,d,o,,,,,,,,,
31462,d,ɛ,z,i,n,t,ɛ,ɡ,ʁ,ɐ,,,,,,,,,,,,,
31463,d,ɛ,ʃ,k,u,j,d,ɐ,d,o,,,,,,,,,,,,,
31464,k,o,m,p,u,l,s,i,v,ɛ,,,,,,,,,,,,,
31465,k,ɐ,ʁ,i,l,,,,,,,,,,,,,,,,,,
31466,ɐ,z,ɐ,ɾ,ɐ,d,o,,,,,,,,,,,,,,,,
31467,ɐ,ʃ,s,ɛ,d,i,ɐ,ɾ,,,,,,,,,,,,,,,
31468,t,o,w,u,t,,,,,,,,,,,,,,,,,,
31469,t,o,ɾ,t,u,o,z,o,,,,,,,,,,,,,,,
31470,t,i,ɾ,a,n,i,k,o,,,,,,,,,,,,,,,
31471,p,ɾ,o,v,o,k,ɐ,n,t,ɛ,,,,,,,,,,,,,
31472,p,i,k,ɐ,ɾ,ɛ,t,ɐ,,,,,,,,,,,,,,,
31473,p,i,k,ɐ,ɾ,,,,,,,,,,,,,,,,,,
31474,m,ɐ,ɾ,ʒ,i,n,ɐ,l,m,ɛ,n,t,ɛ,,,,,,,,,,
31475,f,l,ɛ,ɾ,t,ɐ,ɾ,,,,,,,,,,,,,,,,
31476,f,i,l,ɛ,t,ɛ,,,,,,,,,,,,,,,,,
31477,ɛ,ʃ,p,ɾ,ɛ,j,t,ɐ,,,,,,,,,,,,,,,
31478,d,ɛ,ʃ,ɡ,ɐ,ʃ,t,ɐ,ɾ,,,,,,,,,,,,,,
31479,d,ɛ,ʃ,k,l,ɐ,ʃ,s,i,f,i,k,ɐ,d,o,ʃ,,,,,,,
31480,d,ɛ,z,ɐ,b,ɐ,ɾ,,,,,,,,,,,,,,,,
31481,ɐ,l,ɛ,j,ʒ,ɐ,d,o,,,,,,,,,,,,,,,
31482,ɐ,b,u,z,ɐ,d,ɐ,,,,,,,,,,,,,,,,
31483,s,u,ʒ,ɛ,j,t,ɐ,ɾ,,,,,,,,,,,,,,,
31484,kʷ,ɛ,j,k,s,ɐ,n,d,o,,,,,,,,,,,,,,
31485,o,n,ɛ,ɾ,o,z,o,,,,,,,,,,,,,,,,
31486,i,n,s,u,l,t,ɐ,n,d,o,,,,,,,,,,,,,
31487,i,n,f,l,ɐ,m,ɐ,ɾ,,,,,,,,,,,,,,,
31488,f,ɾ,o,w,u,k,s,o,,,,,,,,,,,,,,,
31489,ɛ,ʃ,m,ɐ,ɡ,ɐ,d,o,ɾ,,,,,,,,,,,,,,
31490,ɛ,ʁ,o,n,ɛ,o,,,,,,,,,,,,,,,,,
31491,b,ɐ,d,ɐ,l,ɐ,d,o,,,,,,,,,,,,,,,
31492,t,ɾ,a,w,m,ɐ,t,i,z,ɐ,d,o,,,,,,,,,,,
31493,o,b,s,ɛ,n,i,d,ɐ,d,ɛ,,,,,,,,,,,,,
31494,m,ɐ,ɡ,o,w,ɐ,ɾ,,,,,,,,,,,,,,,,
31495,i,n,s,ɛ,n,d,i,a,ɾ,i,o,,,,,,,,,,,,
31496,i,n,ɐ,d,ɛ,k,ɐ,d,ɐ,m,ɛ,n,t,ɛ,,,,,,,,,
31497,o,w,ɐ,s,,,,,,,,,,,,,,,,,,,
31498,f,u,t,i,l,i,d,ɐ,d,ɛ,,,,,,,,,,,,,
31499,f,ɐ,k,ɐ,d,ɐ,,,,,,,,,,,,,,,,,
31500,ɛ,ʃ,b,o,s,ɐ,d,o,,,,,,,,,,,,,,,
31501,ɛ,n,f,ɐ,t,i,k,ɐ,m,ɛ,n,t,ɛ,,,,,,,,,,
31502,b,l,i,n,d,,,,,,,,,,,,,,,,,,
31503,ɐ,ʁ,ɐ,n,ʃ,,,,,,,,,,,,,,,,,,
31504,ɐ,m,b,i,v,ɐ,l,ɛ,n,t,ɛ,,,,,,,,,,,,
31505,u,l,t,ɛ,ɾ,i,o,ɾ,,,,,,,,,,,,,,,
31506,i,ʁ,ɛ,p,ɐ,ɾ,a,v,ɛ,l,,,,,,,,,,,,,
31507,f,ɾ,ɛ,n,ɛ,z,i,,,,,,,,,,,,,,,,
31508,ɛ,ʃ,t,u,p,ʁ,ɐ,ɾ,,,,,,,,,,,,,,,
31509,d,ɛ,ʃ,k,o,n,s,ɛ,ɾ,t,ɐ,n,t,ɛ,,,,,,,,,
31510,d,ɛ,z,ɛ,p,s,i,o,n,ɐ,ɾ,,,,,,,,,,,,
31511,k,ɐ,f,ɛ,t,ɐ̃,w̃,,,,,,,,,,,,,,,,
31512,ɐ,n,ɡ,ʃ,t,i,ɐ,d,o,,,,,,,,,,,,,,
31513,v,i,b,o,ɾ,ɐ,,,,,,,,,,,,,,,,,
31514,s,o,b,ʁ,ɛ,k,ɐ,ʁ,ɛ,ɡ,ɐ,d,o,,,,,,,,,,
31515,ʁ,ɛ,z,ɛ,o,z,o,,,,,,,,,,,,,,,,
31516,p,u,t,ɐ,,,,,,,,,,,,,,,,,,,
31517,p,ɛ,t,ʁ,i,f,i,k,ɐ,d,ɐ,,,,,,,,,,,,
31518,p,ɛ,ɡ,ɐ,ʒ,o,z,o,,,,,,,,,,,,,,,
31519,i,n,ʒ,u,ʃ,t,i,f,i,k,ɐ,d,ɐ,,,,,,,,,,
31520,i,n,k,o,n,s,ɛ,b,i,v,ɛ,l,,,,,,,,,,,
31521,ɡʷ,i,n,k,o,,,,,,,,,,,,,,,,,,
31522,d,ɛ,ʃ,p,ɛ,ʒ,ɐ,ɾ,,,,,,,,,,,,,,,
31523,d,ɛ,ʒ,ɛ,n,ɛ,ɾ,ɐ,ɾ,,,,,,,,,,,,,,
31524,v,ɛ,n,t,o,z,ɐ,,,,,,,,,,,,,,,,
31525,s,o,l,t,ɛ,j,ɾ,o,n,ɐ,,,,,,,,,,,,,
31526,ʁ,o,n,k,o,,,,,,,,,,,,,,,,,,
31527,ʁ,ɛ,n,ɛ,ɡ,ɐ,ɾ,,,,,,,,,,,,,,,,
31528,ʁ,a,j,v,o,z,o,,,,,,,,,,,,,,,,
31529,p,i,kʷ,ɛ,t,ɛ,ʃ,,,,,,,,,,,,,,,,
31530,m,ɐ,ʃ,s,ɐ,k,ʁ,ɐ,ɾ,,,,,,,,,,,,,,
31531,ʒ,ɛ,l,e,j,ɐ,,,,,,,,,,,,,,,,,
31532,d,u,m,p,,,,,,,,,,,,,,,,,,,
31533,d,ɛ,ʃ,l,ɛ,ɐ,l,d,ɐ,d,ɛ,,,,,,,,,,,,
31534,d,ɛ,z,i,ʃ,t,e,n,s,i,ɐ,ʃ,,,,,,,,,,,
31535,k,u,ɾ,i,n,ɡ,ɐ,,,,,,,,,,,,,,,,
31536,k,ɐ,ʃ,t,ɾ,ɐ,d,o,,,,,,,,,,,,,,,
31537,z,o,m,b,ɐ,ɾ,i,ɐ,,,,,,,,,,,,,,,
31538,z,o,m,b,ɐ,,,,,,,,,,,,,,,,,,
31539,t,u,ɾ,v,ɐ,,,,,,,,,,,,,,,,,,
31540,t,o,ɾ,s,i,d,o,,,,,,,,,,,,,,,,
31541,t,o,n,t,o,,,,,,,,,,,,,,,,,,
31542,o,n,ɛ,ɾ,o,z,ɐ,,,,,,,,,,,,,,,,
31543,m,ɐ,l,e,v,o,l,o,,,,,,,,,,,,,,,
31544,i,n,t,ɾ,ɐ,n,s,p,o,n,i,v,ɛ,l,,,,,,,,,
31545,i,n,s,t,i,ɡ,ɐ,d,o,ɾ,,,,,,,,,,,,,
31546,f,ɾ,ɛ,n,ɛ,t,i,k,ɐ,m,ɛ,n,t,ɛ,,,,,,,,,
31547,ɛ,s,t,ɾ,ɛ,m,i,ʃ,m,o,,,,,,,,,,,,,
31548,d,ɛ,ʃ,p,ɔ,t,i,k,o,,,,,,,,,,,,,,
31549,d,ɛ,z,o,ɾ,i,ɛ,n,t,ɐ,d,o,,,,,,,,,,,
31550,d,ɛ,ʃ,m,ɐ,j,o,,,,,,,,,,,,,,,,
31551,k,o,n,ʒ,ɛ,l,o,w,u,,,,,,,,,,,,,,
31552,k,o,l,d,,,,,,,,,,,,,,,,,,,
31553,k,ɐ,ɾ,p,ɐ,,,,,,,,,,,,,,,,,,
31554,ɐ,ʃ,s,o,b,i,o,,,,,,,,,,,,,,,,
31555,o,p,ʁ,ɛ,ʃ,s,i,v,o,,,,,,,,,,,,,,
31556,m,ɐ,k,u,k,ɐ,n,d,o,,,,,,,,,,,,,,
31557,d,ɛ,ʃ,f,ɐ,v,o,ɾ,,,,,,,,,,,,,,,
31558,d,ɛ,ʁ,ɐ,m,ɐ,n,d,o,,,,,,,,,,,,,,
31559,k,o,ɾ,i,n,ɡ,ɐ,,,,,,,,,,,,,,,,
31560,k,o,n,ʒ,ɛ,l,ɐ,s,ɐ̃,w̃,,,,,,,,,,,,,
31561,k,ɐ,l,m,ɐ,ɾ,i,ɐ,,,,,,,,,,,,,,,
31562,ɐ,ʃ,s,o,m,b,ɾ,ɐ,ɾ,,,,,,,,,,,,,,
31563,v,ɐ,z,ɐ,ɾ,,,,,,,,,,,,,,,,,,
31564,t,o,ɾ,s,ʃ,,,,,,,,,,,,,,,,,,
31565,p,a,j̃,,,,,,,,,,,,,,,,,,,,
31566,o,b,s,ɛ,ʃ,s,i,v,ɛ,,,,,,,,,,,,,,
31567,n,ɛ,ɡ,l,i,ʒ,ɛ,n,t,ɛ,,,,,,,,,,,,,
31568,m,o,ɾ,t,i,f,i,k,ɐ,s,ɐ̃,w̃,,,,,,,,,,,
31569,m,ɛ,n,t,i,ɾ,o,z,o,ʃ,,,,,,,,,,,,,
31570,i,n,kʷ,i,ɛ,t,ɐ,n,t,ɛ,,,,,,,,,,,,,
31571,f,ɐ,l,s,i,f,i,k,ɐ,d,o,,,,,,,,,,,,
31572,k,o,n,s,p,i,ɾ,ɐ,d,o,ɾ,,,,,,,,,,,,
31573,ɐ,t,ʁ,o,ʒ,,,,,,,,,,,,,,,,,,
31574,ɐ,ʁ,u,j,n,ɐ,n,d,o,,,,,,,,,,,,,,
31575,t,o,m,b,ɐ,ɾ,,,,,,,,,,,,,,,,,
31576,ʁ,ɐ,ʃ,ɡ,o,,,,,,,,,,,,,,,,,,
31577,n,ɛ,ɡ,l,i,ʒ,ɛ,n,s,i,ɐ,ɾ,,,,,,,,,,,
31578,l,o,s,ʃ,,,,,,,,,,,,,,,,,,,
31579,i,n,s,i,ɡ,n,i,f,i,k,a,n,s,i,ɐ,,,,,,,,
31580,i,n,k,ɐ,d,o,,,,,,,,,,,,,,,,,
31581,f,l,ɛ,ɾ,t,ɛ,,,,,,,,,,,,,,,,,
31582,d,õ,j̃,,,,,,,,,,,,,,,,,,,,
31583,d,ɛ,t,u,ɾ,p,ɐ,s,ɐ̃,w̃,,,,,,,,,,,,,
31584,k,o,n,t,ɐ,m,i,n,ɐ,n,d,o,,,,,,,,,,,
31585,k,ɐ,n,i,b,ɐ,l,,,,,,,,,,,,,,,,
31586,ɐ,l,i,ɛ,n,ɐ,ɾ,,,,,,,,,,,,,,,,
31587,u,l,t,ɾ,ɐ,ʒ,ɛ,,,,,,,,,,,,,,,,
31588,ʁ,ɛ,p,ʁ,ɛ,ɛ,n,s,ɐ̃,w̃,,,,,,,,,,,,,
31589,n,ɛ,b,u,l,o,z,o,,,,,,,,,,,,,,,
31590,m,ɐ,n,k,ɐ,ɾ,,,,,,,,,,,,,,,,,
31591,i,n,d,i,ʃ,p,o,z,i,s,ɐ̃,w̃,,,,,,,,,,,
31592,f,i,k,t,i,õ,,,,,,,,,,,,,,,,,
31593,ɛ,z,o,ɾ,b,i,t,ɐ,n,t,ɛ,,,,,,,,,,,,
31594,ɛ,ʃ,t,ɾ,ɐ,n,ɡ,l,ɐ,ɾ,,,,,,,,,,,,,
31595,d,o,l,o,ɾ,o,z,ɐ,m,ɛ,n,t,ɛ,,,,,,,,,,
31596,d,i,ɐ,ɡ,o,n,ɐ,l,m,ɛ,n,t,ɛ,,,,,,,,,,
31597,d,ɛ,z,i,l,u,d,i,d,o,ʃ,,,,,,,,,,,,
31598,ɐ,p,o,l,o,ʒ,i,ʃ,t,ɐ,ʃ,,,,,,,,,,,,
31599,v,ɐ,l,ɛ,n,t,ʃ,,,,,,,,,,,,,,,,
31600,t,o,ʁ,ɛ,n,t,,,,,,,,,,,,,,,,,
31601,t,ɾ,ɛ,ɐ,t,,,,,,,,,,,,,,,,,,
31602,t,ɛ,ɐ,z,ɛ,,,,,,,,,,,,,,,,,,
31603,t,ɐ,n,k,ʃ,,,,,,,,,,,,,,,,,,
31604,s,u,ʒ,ɐ,ɾ,,,,,,,,,,,,,,,,,,
31605,s,u,f,o,k,ɐ,n,t,ɛ,,,,,,,,,,,,,,
31606,kʷ,ɛ,j,k,s,ɐ,ɾ,ɐ̃,,,,,,,,,,,,,,,
31607,l,ɛ,ʃ,m,ɐ,,,,,,,,,,,,,,,,,,
31608,f,o,ʃ,k,o,,,,,,,,,,,,,,,,,,
31609,ɛ,s,t,o,ɾ,kʷ,i,ɾ,,,,,,,,,,,,,,,
31610,ɛ,v,i,l,,,,,,,,,,,,,,,,,,,
31611,ɛ,n,s,o,p,ɐ,d,o,,,,,,,,,,,,,,,
31612,d,ɐ,m,ɐ,ʒ,ɛ,,,,,,,,,,,,,,,,,
31613,ɐ,d,u,l,t,ɛ,ɾ,ɐ,d,o,,,,,,,,,,,,,
31614,t,ɾ,o,p,ɛ,s,ɐ,ɾ,,,,,,,,,,,,,,,
31615,ʁ,o,w,ɛ,ɾ,,,,,,,,,,,,,,,,,,
31616,ʁ,i,d,i,k,u,l,ɐ,ɾ,i,z,ɐ,,,,,,,,,,,
31617,p,u,t,ʁ,ɛ,f,ɐ,s,ɐ̃,w̃,,,,,,,,,,,,,
31618,p,ɾ,o,ʃ,k,ɾ,i,t,o,,,,,,,,,,,,,,
31619,f,u,k,k,,,,,,,,,,,,,,,,,,,
31620,ɛ,ʃ,t,o,l,ɐ,,,,,,,,,,,,,,,,,
31621,ɛ,n,v,ɛ,ɾ,ɡ,o,n,ɐ,ɾ,,,,,,,,,,,,,
31622,ɛ,n,d,u,ɾ,ɛ,z,ɛ,ɾ,,,,,,,,,,,,,,
31623,d,ɛ,l,i,n,kʷ,e,n,s,i,ɐ,,,,,,,,,,,,
31624,k,o,k,s,o,,,,,,,,,,,,,,,,,,
31625,k,ɐ,ɾ,l,ɐ,t,ɐ̃,w̃,,,,,,,,,,,,,,,
31626,s,o,ʁ,j,,,,,,,,,,,,,,,,,,,
31627,ʁ,ɛ,z,i,ɡ,n,ɐ,d,o,,,,,,,,,,,,,,
31628,ʁ,ɛ,m,o,ɾ,s,o,ʃ,,,,,,,,,,,,,,,
31629,ʁ,ɐ,k,ɐ,ɾ,,,,,,,,,,,,,,,,,,
31630,p,u,n,i,t,i,v,o,,,,,,,,,,,,,,,
31631,p,ɛ,k,ɐ,ɾ,,,,,,,,,,,,,,,,,,
31632,i,n,s,ɐ,l,u,b,ʁ,ɛ,,,,,,,,,,,,,,
31633,i,n,f,a,m,i,ɐ,,,,,,,,,,,,,,,,
31634,i,m,p,l,ɐ,k,ɐ,v,ɛ,l,m,ɛ,n,t,ɛ,,,,,,,,
31635,ɛ,d,i,o,n,d,o,,,,,,,,,,,,,,,,
31636,f,u,ɾ,ɐ̃,w̃,,,,,,,,,,,,,,,,,,
31637,f,u,n,k,j,,,,,,,,,,,,,,,,,,
31638,ɛ,n,d,u,ɾ,ɛ,z,i,d,o,,,,,,,,,,,,,
31639,d,i,ʃ,t,ɾ,a,j,n,d,o,,,,,,,,,,,,,
31640,k,ɛ,j,ɾ,ɐ,ɾ,,,,,,,,,,,,,,,,,
31641,b,ɾ,ɛ,ɐ,k,i,n,ɡ,,,,,,,,,,,,,,,
31642,ɐ,t,t,ɐ,k,k,ʃ,,,,,,,,,,,,,,,,
31643,ɐ,ɾ,k,ɐ,n,o,,,,,,,,,,,,,,,,,
31644,t,o,ɾ,t,u,ɾ,ɐ,n,d,o,,,,,,,,,,,,,
31645,s,u,p,ɛ,ɾ,s,t,i,z,i,o,z,o,,,,,,,,,,
31646,ʁ,ɛ,ɡ,ʁ,ɛ,d,i,ɾ,,,,,,,,,,,,,,,
31647,ʁ,ɛ,f,u,t,ɐ,n,d,o,,,,,,,,,,,,,,
31648,p,o,d,ʁ,i,d,ɐ̃,w̃,,,,,,,,,,,,,,,
31649,o,b,s,k,u,ɾ,ɛ,z,i,d,ɐ,,,,,,,,,,,,
31650,m,e,n,ɐ,ʒ,ɛ,,,,,,,,,,,,,,,,,
31651,l,i,m,i,t,,,,,,,,,,,,,,,,,,
31652,i,ʁ,ɐ,z,i,o,n,ɐ,l,i,d,ɐ,d,ɛ,,,,,,,,,
31653,ɛ,ʃ,t,ɾ,ɐ,ɡ,ɐ,d,o,,,,,,,,,,,,,,
31654,k,ɐ,ʃ,s,ɐ,ɾ,,,,,,,,,,,,,,,,,
31655,ɐ,l,t,i,v,o,,,,,,,,,,,,,,,,,
31656,v,ɐ,ɡʷ,ɛ,,,,,,,,,,,,,,,,,,,
31657,s,ɛ,d,ɛ,n,t,a,ɾ,i,o,,,,,,,,,,,,,
31658,m,ɐ,k,u,l,ɐ,ɾ,,,,,,,,,,,,,,,,
31659,i,n,ʒ,e,n,u,o,,,,,,,,,,,,,,,,
31660,i,n,ɛ,k,s,o,ɾ,ɐ,v,ɛ,l,m,ɛ,n,t,ɛ,,,,,,,
31661,ɡ,ɐ,ɡʷ,ɛ,j,ɾ,ɐ,,,,,,,,,,,,,,,,
31662,ɛ,ʃ,p,o,ɾ,a,d,i,k,o,,,,,,,,,,,,,
31663,k,ɾ,ɐ,ʃ,s,o,,,,,,,,,,,,,,,,,
31664,k,o,l,i,d,i,n,d,o,,,,,,,,,,,,,,
31665,k,l,o,w,u,d,,,,,,,,,,,,,,,,,
31666,t,ɾ,ɐ,v,ɛ,ʃ,s,o,,,,,,,,,,,,,,,
31667,t,ɛ,m,ɛ,ɾ,a,ɾ,i,o,,,,,,,,,,,,,,
31668,s,o,k,k,,,,,,,,,,,,,,,,,,,
31669,s,ɛ,l,v,ɐ,ʒ,ɛ,ɾ,i,ɐ,,,,,,,,,,,,,
31670,m,o,ɾ,t,ɐ,l,ɐ,,,,,,,,,,,,,,,,
31671,l,u,n,a,t,i,k,o,,,,,,,,,,,,,,,
31672,i,n,f,e,ɾ,t,i,l,,,,,,,,,,,,,,,
31673,i,n,d,i,ʃ,t,i,n,ɡʷ,i,v,ɛ,l,,,,,,,,,,
31674,ɛ,ʃ,t,ɐ,l,o,,,,,,,,,,,,,,,,,
31675,ɛ,n,ɡ,ɐ,n,o,z,o,,,,,,,,,,,,,,,
31676,d,ɛ,ʃ,k,o,n,t,ɾ,o,l,ɐ,d,ɐ,m,ɛ,n,t,ɛ,,,,,
31677,ɐ,ʁ,ɐ,n,ɐ̃,w̃,,,,,,,,,,,,,,,,,
31678,u,n,d,ɛ,f,i,n,ɛ,d,,,,,,,,,,,,,,
31679,s,u,b,ɛ,ʃ,t,i,m,ɐ,ɾ,,,,,,,,,,,,,
31680,ʁ,u,d,ɛ,z,ɐ,,,,,,,,,,,,,,,,,
31681,ʁ,ɛ,t,i,z,ɛ,n,t,ɛ,,,,,,,,,,,,,,
31682,l,i,b,ɛ,ɾ,t,i,n,ɐ,ʒ,ɛ̃,,,,,,,,,,,,
31683,ɡ,o,ɾ,d,u,ɾ,o,z,o,,,,,,,,,,,,,,
31684,f,u,m,b,l,ɛ,,,,,,,,,,,,,,,,,
31685,d,i,ɾ,ɛ,,,,,,,,,,,,,,,,,,,
31686,d,ɛ,ʃ,ɾ,ɛ,ʃ,p,ɛ,j,t,o,z,o,,,,,,,,,,
31687,k,ɐ,ɾ,b,u,n,k,u,l,o,,,,,,,,,,,,,
31688,z,o,m,b,ɐ,n,d,o,,,,,,,,,,,,,,,
